,room_type_Entire home/apt,accommodates,gym,bedrooms,dishwasher,kitchen,longitude,room_type_Hotel room,latitude,refrigerator,cable_tv,pool,neighbourhood_Near North Side,reviews_per_month,neighbourhood_Albany Park,indoor_fireplace,minimum_nights,calculated_host_listings_count,availability_365,iron,neighbourhood_Loop,washer,room_type_Shared room,review_scores_rating,number_of_reviews,neighbourhood_Lincoln Park,neighbourhood_Washington Park,heating,hair_dryer,stove,neighbourhood_Lake View,neighbourhood_Logan Square,neighbourhood_Near West Side,room_type_Private room,maximum_nights,neighbourhood_East Garfield Park,hot_water,microwave,neighbourhood_South Chicago,neighbourhood_Uptown,neighbourhood_Belmont Cragin,neighbourhood_Oakland,neighbourhood_Englewood,neighbourhood_New City,neighbourhood_Austin,dryer,neighbourhood_Dunning
1473,1,0.6931471805599453,0,2.0,0,1,-87.67058,0,41.97655,1,0,0,0,2.0162354657760435,0,0,1.0986122886681098,0.0,17,1,0,0,0,1.5810384379124025,5.529429087511423,0,0,1,1,0,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,1,0
1474,1,1.0986122886681098,0,2.0,0,1,-87.64601,0,41.76507,1,0,0,0,1.6154199841116479,0,0,0.6931471805599453,0.0,290,1,0,0,0,1.5518087995974639,5.288267030694535,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,1,0,0,1,0
1475,1,2.0794415416798357,0,4.0,1,1,-87.78487,0,41.95459,1,0,0,0,1.6134299337036377,0,0,0.6931471805599453,0.6931471805599453,300,1,0,1,0,1.5216989981260935,5.1298987149230735,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1476,1,2.302585092994046,0,5.0,1,1,-87.63863,0,41.91355,1,1,0,0,0.26236426446749106,0,1,1.3862943611198906,2.302585092994046,90,1,0,1,0,1.5933085305042167,3.9318256327243257,1,0,1,1,1,0,0,0,0,2.302585092994046,0,1,1,0,0,0,0,0,0,0,2,0
1477,1,1.0986122886681098,0,1.0,1,1,-87.66091999999999,0,41.88163,1,1,0,0,2.4379897300002487,0,0,0.0,0.0,303,1,0,1,0,1.5871923034867805,5.351858133476067,0,0,1,1,1,0,0,1,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
1478,1,1.3862943611198906,0,1.0,0,1,-87.58866,0,41.79084,1,0,0,0,-4.605170185988091,0,0,1.9459101490553132,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1479,1,1.3862943611198906,0,1.0,0,1,-87.78666,0,41.956109999999995,1,0,0,0,1.1662709371419244,0,0,0.6931471805599453,0.6931471805599453,319,1,0,1,0,1.4973884086254774,4.852030263919617,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1480,1,1.791759469228055,0,3.0,1,1,-87.67739,0,41.95626,1,0,0,0,1.4422019930581866,0,1,0.6931471805599453,0.0,158,1,0,1,0,1.6034198401085373,4.499809670330265,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1481,1,1.3862943611198906,0,2.0,0,1,-87.68427,0,41.90469,1,0,0,0,1.3962446919730587,0,0,0.6931471805599453,0.0,209,1,0,1,0,1.572773928062509,4.564348191467836,0,0,1,1,1,0,0,0,0,2.6390573296152584,0,1,1,0,0,0,0,0,0,0,2,0
1482,1,1.3862943611198906,0,2.0,0,1,-87.69959,0,41.92165,0,0,0,0,0.1823215567939546,0,0,0.6931471805599453,0.0,103,1,0,1,0,1.601405740736836,4.04305126783455,0,0,1,1,0,0,1,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1483,1,2.772588722239781,0,9.0,1,1,-87.65423,0,41.96504,0,0,0,0,1.1755733298042381,0,0,0.6931471805599453,0.0,293,1,0,1,0,1.6054298910365616,4.605170185988092,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,1,0,0,0,0,0,2,0
1484,0,0.6931471805599453,0,1.0,1,1,-87.69058000000001,0,41.910959999999996,1,0,0,0,0.5187937934151675,0,0,0.6931471805599453,0.0,2,1,0,1,0,1.589235205116581,4.382026634673881,0,0,1,1,1,0,0,0,1,2.302585092994046,0,1,1,0,0,0,0,0,0,0,2,0
1485,1,1.791759469228055,0,2.0,0,1,-87.71433,0,41.916740000000004,0,0,0,0,1.536867219599265,0,0,0.0,0.0,280,1,0,0,0,1.4838746894587547,5.3230099791384085,0,0,1,1,0,0,1,0,0,3.4011973816621555,0,1,0,0,0,0,0,0,0,0,1,0
1486,0,1.3862943611198906,0,1.0,1,1,-87.65543000000001,0,41.91637,1,1,0,0,0.8153648132841944,0,1,0.0,0.0,58,1,0,1,0,1.5623463049002497,4.6443908991413725,1,0,1,1,1,0,0,0,1,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1487,1,1.3862943611198906,0,2.0,1,1,-87.76886999999999,0,41.97027,1,1,0,0,1.3686394258811698,0,1,0.6931471805599453,0.0,112,1,0,0,0,1.5973653311998313,4.454347296253507,0,0,1,1,1,0,0,0,0,3.332204510175204,0,1,1,0,0,0,0,0,0,0,1,0
1488,1,0.6931471805599453,1,1.0,1,1,-87.67533,0,41.97276,1,0,0,0,-3.2188758248682006,0,0,1.0986122886681098,0.0,0,0,0,1,0,1.3862943611198906,0.6931471805599453,0,0,1,1,1,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,2,0
1489,0,1.6094379124341003,0,1.0,1,1,-87.65328000000001,0,41.91489,1,1,0,0,0.7884573603642703,0,1,0.0,1.0986122886681098,61,1,0,1,0,1.599387576580599,4.653960350157523,1,0,1,1,1,0,0,0,1,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,2,0
1490,1,2.0794415416798357,0,2.0,1,1,-87.67061,0,41.900459999999995,0,0,0,0,0.8064758658669485,0,1,0.0,1.0986122886681098,0,1,0,1,0,1.5871923034867805,4.04305126783455,0,0,1,1,0,0,0,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,2,0
1491,1,0.6931471805599453,0,2.0,0,1,-87.65137,0,41.90985,1,0,0,1,-0.9675840262617056,0,0,0.0,0.0,0,1,0,1,0,1.541159071680806,2.8903717578961645,0,0,0,0,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1492,0,1.3862943611198906,0,1.0,1,1,-87.65338,0,41.91666,1,1,0,0,1.0188473201992472,0,0,0.0,1.0986122886681098,63,1,0,1,0,1.5623463049002497,4.787491742782046,1,0,1,1,1,0,0,0,1,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,2,0
1493,1,1.791759469228055,0,2.0,0,1,-87.74696999999999,0,41.96891,1,1,0,0,-0.18632957819149348,1,0,4.499809670330265,0.0,178,1,0,0,0,1.5769147207285403,3.4965075614664802,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,1,0
1494,1,1.3862943611198906,0,2.0,0,1,-87.71065,0,41.81269,0,0,0,0,0.3148107398400336,0,0,0.6931471805599453,0.0,68,1,0,0,0,1.547562508716013,3.4965075614664802,0,0,1,1,0,0,0,0,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,1,0
1495,1,1.791759469228055,0,3.0,1,1,-87.67359,0,41.917640000000006,1,1,0,0,1.0508216248317612,0,0,0.0,0.0,214,1,0,1,0,1.5644405465033646,4.890349128221754,0,0,1,1,1,0,1,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
1496,0,0.0,0,1.0,0,1,-87.66954,0,41.93144,0,0,0,0,-3.912023005428146,0,0,1.9459101490553132,0.6931471805599453,0,0,0,1,0,1.3862943611198906,0.0,1,0,1,1,0,0,0,0,1,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,2,0
1497,0,0.6931471805599453,0,1.0,0,0,-87.67399,0,41.97232,1,1,0,0,0.883767540168595,0,0,0.6931471805599453,0.0,73,1,0,1,0,1.6034198401085373,4.74493212836325,0,0,1,1,0,0,0,0,1,4.48863636973214,0,1,1,0,1,0,0,0,0,0,2,0
1498,1,1.0986122886681098,0,1.0,0,1,-87.72055,0,41.93238,0,0,0,0,1.8229350866965048,0,0,0.0,0.6931471805599453,34,1,0,0,0,1.55814461804655,5.0689042022202315,0,0,1,1,0,0,0,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,1,0
1499,1,0.6931471805599453,1,1.0,0,1,-87.6238,0,41.884479999999996,0,0,1,0,-3.912023005428146,0,0,0.6931471805599453,0.0,0,1,1,0,0,-4.605170185988091,0.0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0
1500,1,0.6931471805599453,0,2.0,1,1,-87.72912,0,41.94364,0,0,0,0,2.683074215032033,0,0,0.0,1.3862943611198906,307,1,0,0,0,1.5933085305042167,6.208590026096629,0,0,1,1,0,0,0,0,0,7.024649030453636,0,0,0,0,0,0,0,0,0,0,1,0
1501,1,1.6094379124341003,0,2.0,1,1,-87.67084,0,41.902390000000004,1,1,0,0,-1.4271163556401458,0,1,0.6931471805599453,1.0986122886681098,0,1,0,0,0,1.6094379124341003,1.9459101490553132,0,0,1,1,1,0,0,0,0,2.70805020110221,0,1,1,0,0,0,0,0,0,0,1,0
1502,1,0.6931471805599453,0,1.0,1,1,-87.66372,0,41.93822,1,0,0,0,-1.0216512475319814,0,1,0.6931471805599453,3.7376696182833684,0,1,0,1,0,1.6094379124341003,2.772588722239781,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1503,0,0.6931471805599453,0,1.0,0,0,-87.62732,1,41.89235,0,0,0,1,1.2584609896100056,0,0,1.6094379124341003,3.1354942159291497,324,1,0,1,0,1.536867219599265,4.836281906951478,0,0,1,1,0,0,0,0,0,5.616771097666572,0,0,0,0,0,0,0,0,0,0,2,0
1504,0,1.0986122886681098,0,1.0,0,0,-87.68099000000001,0,42.00036,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,1,0,0,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,1,0
1505,1,1.791759469228055,0,2.0,0,1,-87.66596,0,41.94509,0,0,0,0,-0.40047756659712525,0,1,0.0,0.0,1,1,0,1,0,1.5912739418064292,3.4657359027997265,0,0,1,1,0,1,0,0,0,1.9459101490553132,0,1,1,0,0,0,0,0,0,0,2,0
1506,1,1.6094379124341003,0,3.0,1,1,-87.68508,0,41.933609999999994,1,0,0,0,-4.605170185988091,0,1,5.8998973535824915,0.0,365,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,1,0,1,0,0,5.8998973535824915,0,0,1,0,0,0,0,0,0,0,2,0
1507,0,0.6931471805599453,0,1.0,1,1,-87.67862,0,41.907790000000006,1,0,0,0,0.08617769624105241,0,1,1.0986122886681098,0.0,37,1,0,1,0,1.572773928062509,3.9318256327243257,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1508,1,2.302585092994046,0,3.0,1,1,-87.65916,0,41.84117,1,1,0,0,0.3852624007906449,0,0,0.6931471805599453,1.0986122886681098,156,1,0,1,0,1.541159071680806,3.7376696182833684,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1509,1,2.302585092994046,0,3.0,0,1,-87.63864000000001,0,41.90786,0,0,0,1,-2.4079456086518722,0,1,0.0,0.0,0,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1510,1,1.3862943611198906,0,2.0,0,1,-87.68061,0,41.85668,1,0,0,0,0.6259384308664954,0,0,0.6931471805599453,0.0,30,1,0,0,0,1.589235205116581,4.290459441148391,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,1,0
1511,0,0.6931471805599453,0,1.0,0,1,-87.70524,0,41.949490000000004,0,0,0,0,-2.5257286443082556,0,0,0.0,1.0986122886681098,0,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
1512,0,1.0986122886681098,0,1.0,1,0,-87.59644,0,41.79526,1,1,0,0,0.7929925155296614,0,1,0.0,1.791759469228055,131,1,0,0,0,1.6094379124341003,3.9512437185814275,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1513,1,1.3862943611198906,0,2.0,0,1,-87.6631,0,42.00124,1,0,0,0,-0.941608539858445,0,0,0.0,1.3862943611198906,66,1,0,1,0,1.4445632692438664,2.8903717578961645,0,0,1,0,1,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,1,0
1514,0,0.6931471805599453,0,1.0,0,1,-87.70351,0,41.94767,0,0,0,0,-1.9661128563728327,0,0,0.0,1.0986122886681098,0,0,0,1,0,1.6094379124341003,1.0986122886681098,0,0,1,0,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,1,0
1515,0,1.3862943611198906,0,1.0,1,1,-87.59767,0,41.793459999999996,1,1,0,0,0.0769610411361284,0,1,0.0,1.791759469228055,196,1,0,0,0,1.601405740736836,3.9318256327243257,0,0,1,1,1,0,0,0,1,7.024649030453636,0,1,1,0,0,0,0,0,0,0,1,0
1516,0,0.6931471805599453,0,1.0,1,1,-87.59702,0,41.7942,1,1,0,0,0.0769610411361284,0,1,0.0,1.791759469228055,229,1,0,1,0,1.589235205116581,3.912023005428146,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1517,0,0.0,0,1.0,0,1,-87.7252,0,41.690940000000005,1,0,0,0,-2.3025850929940455,0,0,3.044522437723423,0.6931471805599453,309,1,0,1,0,1.6094379124341003,1.0986122886681098,0,0,1,0,1,0,0,0,1,5.19295685089021,0,1,1,0,0,0,0,0,0,0,1,0
1518,0,0.6931471805599453,0,1.0,0,1,-87.67211999999999,0,41.98532,1,0,0,0,-0.10536051565782628,0,0,0.0,2.4849066497880004,123,1,0,0,0,1.5173226235262947,3.7612001156935624,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1519,0,0.6931471805599453,0,1.0,1,1,-87.68953,0,42.008340000000004,1,1,0,0,-0.3011050927839216,0,1,0.6931471805599453,0.6931471805599453,311,1,0,1,0,1.6094379124341003,3.258096538021482,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1520,0,0.0,0,1.0,1,1,-87.59985999999999,0,41.79732,1,1,0,0,0.37843643572024505,0,0,0.0,0.0,0,1,0,1,0,1.5973653311998313,4.189654742026425,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1521,0,0.6931471805599453,0,1.0,0,1,-87.67019,0,41.9001,0,0,0,0,0.9707789171582248,0,1,0.0,0.6931471805599453,293,1,0,1,0,1.534714366238164,4.663439094112067,0,0,1,1,0,0,0,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1522,1,1.791759469228055,0,3.0,1,1,-87.67665,0,41.855270000000004,1,0,0,0,0.9477893989335261,0,0,0.6931471805599453,1.0986122886681098,40,1,0,1,0,1.5748464676644813,4.762173934797756,0,0,1,1,1,0,0,0,0,4.553876891600541,0,1,1,0,0,0,0,0,0,0,2,0
1523,0,0.6931471805599453,0,1.0,1,1,-87.6903,0,42.008340000000004,1,1,0,0,-0.843970070294529,0,1,0.6931471805599453,0.6931471805599453,144,1,0,1,0,1.5912739418064292,2.3978952727983707,0,0,1,1,1,0,0,0,1,4.499809670330265,0,1,1,0,0,0,0,0,0,0,2,0
1524,0,1.791759469228055,0,2.0,0,1,-87.65972,0,41.94808,0,0,0,0,-4.605170185988091,0,0,0.0,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,0,1,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0
1525,1,1.3862943611198906,0,2.0,1,1,-87.66837,0,41.90717,1,0,0,0,1.599387576580599,0,0,0.0,0.0,68,1,0,1,0,1.5789787049493917,5.44673737166631,0,0,1,1,1,0,0,0,0,3.332204510175204,0,1,1,0,0,0,0,0,0,0,2,0
1526,1,1.3862943611198906,0,2.0,0,1,-87.72759,0,41.8438,1,0,0,0,1.1184149159642893,0,0,0.6931471805599453,0.0,37,1,0,0,0,1.5518087995974639,4.941642422609304,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1527,1,2.0794415416798357,0,3.0,1,1,-87.66091999999999,0,41.94461,1,1,0,0,1.220829921392359,0,0,0.6931471805599453,0.0,104,1,0,1,0,1.6094379124341003,4.9344739331306915,0,0,1,1,1,1,0,0,0,4.499809670330265,0,1,1,0,0,0,0,0,0,0,2,0
1528,0,0.6931471805599453,0,1.0,1,0,-87.59768000000001,0,41.79486,1,0,0,0,0.2151113796169455,0,1,0.0,1.791759469228055,223,1,0,0,0,1.5973653311998313,3.5263605246161616,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1529,1,1.0986122886681098,0,1.0,0,1,-87.65906,0,41.985459999999996,1,1,0,0,3.1620938107692163,0,0,0.6931471805599453,0.6931471805599453,92,1,0,1,0,1.6034198401085373,4.143134726391533,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1530,1,1.9459101490553132,0,3.0,0,1,-87.65285,0,41.9456,1,0,0,0,1.2556160374777743,0,0,0.6931471805599453,1.0986122886681098,0,1,0,0,0,1.6034198401085373,4.23410650459726,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1531,1,1.791759469228055,1,3.0,1,1,-87.66642,0,41.94678,1,1,0,0,1.5748464676644813,0,1,0.0,0.6931471805599453,323,1,0,1,0,1.5953389880545987,4.820281565605037,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1532,1,1.6094379124341003,0,2.0,1,1,-87.65493000000001,0,41.89484,1,0,0,0,1.4838746894587547,0,0,0.0,2.833213344056216,315,1,0,1,0,1.5933085305042167,5.318119993844216,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1533,1,1.6094379124341003,0,2.0,0,1,-87.65639,0,41.93741,1,0,0,0,1.2325602611778486,0,0,0.6931471805599453,0.0,39,1,0,0,0,1.5623463049002497,4.882801922586371,0,0,1,1,0,1,0,0,0,2.833213344056216,0,1,1,0,0,0,0,0,0,0,1,0
1534,0,0.6931471805599453,0,1.0,0,1,-87.67771,0,41.90238,1,0,0,0,1.1568811967920856,0,0,0.0,0.0,0,1,0,1,0,1.5912739418064292,4.867534450455582,0,0,1,1,1,0,0,0,1,3.332204510175204,0,1,1,0,0,0,0,0,0,0,2,0
1535,1,1.6094379124341003,0,3.0,1,1,-87.70787,0,41.96796,1,0,0,0,2.005525858729668,1,0,0.6931471805599453,1.3862943611198906,88,1,0,1,0,1.5769147207285403,5.572154032177765,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1536,1,1.3862943611198906,0,2.0,1,1,-87.68441,0,41.922340000000005,1,0,0,0,1.9685099809725544,0,0,0.6931471805599453,0.0,80,1,0,1,0,1.599387576580599,5.583496308781699,0,0,1,1,1,0,1,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1537,1,1.3862943611198906,0,2.0,1,1,-87.6504,0,41.93476,1,0,0,0,0.8878912573524571,0,1,0.0,0.0,35,1,0,1,0,1.5810384379124025,4.51085950651685,0,0,1,1,1,1,0,0,0,3.332204510175204,0,1,0,0,0,0,0,0,0,0,2,0
1538,1,1.6094379124341003,0,2.0,0,1,-87.71204,0,41.90927,1,1,0,0,1.6582280766035324,0,0,0.6931471805599453,0.6931471805599453,138,1,0,1,0,1.5933085305042167,5.278114659230517,0,0,1,1,1,0,0,0,0,3.332204510175204,0,2,1,0,0,0,0,0,0,0,2,0
1539,1,0.6931471805599453,0,1.0,0,0,-87.66953000000001,0,42.00062,1,1,0,0,0.27763173659827955,0,1,0.6931471805599453,0.0,56,1,0,0,0,1.6034198401085373,4.143134726391533,0,0,1,1,0,0,0,0,0,1.6094379124341003,0,1,1,0,0,0,0,0,0,0,1,0
1540,0,0.6931471805599453,0,1.0,0,1,-87.66529,0,41.96229,1,0,0,0,-0.843970070294529,0,0,0.6931471805599453,0.0,0,0,0,0,0,1.589235205116581,2.995732273553991,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,1,0,0,0,0,0,1,0
1541,0,0.6931471805599453,0,1.0,0,1,-87.67877,0,41.9136,0,0,0,0,-2.4079456086518722,0,0,0.0,0.0,0,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,0,0,0,0,1,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,2,0
1542,1,0.6931471805599453,0,2.0,0,1,-87.69832,0,41.92222,1,0,0,0,1.6695918352538475,0,0,0.0,0.0,32,1,0,0,0,1.5216989981260935,5.3612921657094255,0,0,1,1,1,0,1,0,0,2.4849066497880004,0,1,1,0,0,0,0,0,0,0,1,0
1543,1,2.0794415416798357,0,3.0,1,1,-87.67584000000001,0,41.87757,1,0,0,0,1.6428726885203377,0,0,1.0986122886681098,0.6931471805599453,45,1,0,1,0,1.5706970841176697,5.488937726156687,0,0,1,1,1,0,0,1,0,3.4339872044851463,0,1,1,0,0,0,0,0,0,0,2,0
1544,0,1.0986122886681098,0,1.0,0,1,-87.68271999999999,0,41.86448,1,0,0,0,1.0331844833456545,0,0,0.0,0.0,0,1,0,1,0,1.5686159179138452,4.700480365792417,0,0,1,1,1,0,0,1,1,2.6390573296152584,0,1,1,0,0,0,0,0,0,0,2,0
1545,1,0.6931471805599453,0,1.0,0,0,-87.66934,0,41.95227,1,0,0,0,2.1126345090356,0,0,0.0,0.0,97,1,0,0,0,1.5851452198650557,5.476463551931511,0,0,1,1,0,1,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,1,0
1546,1,0.6931471805599453,0,1.0,0,0,-87.67236,0,41.98025,0,1,0,0,1.220829921392359,0,0,0.6931471805599453,0.0,213,1,0,0,0,1.6054298910365616,4.875197323201151,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1547,0,1.0986122886681098,0,1.0,0,1,-87.56935,0,41.76995,1,0,0,0,0.19885085874516517,0,0,0.0,0.6931471805599453,222,1,0,1,0,1.5303947050936475,3.7376696182833684,0,0,1,0,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1548,1,0.6931471805599453,0,1.0,0,1,-87.66801,0,41.90175,0,0,0,0,-4.605170185988091,0,0,3.4657359027997265,0.0,83,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
1549,1,1.6094379124341003,0,2.0,1,1,-87.69883,0,41.937870000000004,1,0,0,0,1.2267122912954254,0,0,0.0,0.0,335,1,0,0,0,1.5129270120532565,4.820281565605037,0,0,1,1,1,0,0,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,1,0
1550,1,2.0794415416798357,0,2.0,1,1,-87.79015,0,41.974790000000006,1,0,0,0,1.7681496035889213,0,0,0.0,0.0,42,1,0,1,0,1.5830939370944985,5.0106352940962555,0,0,1,1,1,0,0,0,0,3.2188758248682006,0,1,1,0,0,0,0,0,0,0,2,0
1551,1,1.6094379124341003,0,3.0,1,1,-87.71061,0,41.91451,0,0,0,0,1.81319474994812,0,1,0.0,1.791759469228055,31,1,0,1,0,1.5953389880545987,5.111987788356544,0,0,1,1,0,0,1,0,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,2,0
1552,0,0.0,0,1.0,0,1,-87.69301,0,41.85885,1,0,0,0,0.9042181506398859,0,0,0.0,2.0794415416798357,338,0,0,0,0,1.4539530095937054,4.718498871295094,0,0,1,0,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,0,0
1553,0,0.6931471805599453,0,1.0,0,0,-87.7046,0,41.92608,1,0,0,0,-2.659260036932778,0,0,0.6931471805599453,0.0,0,1,0,0,0,1.6094379124341003,1.0986122886681098,0,0,1,1,0,0,1,0,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
1554,0,0.6931471805599453,0,1.0,0,1,-87.71919,0,41.92993,1,1,0,0,0.6780335427498971,0,0,0.0,0.0,0,1,0,0,0,1.5706970841176697,4.430816798843313,0,0,1,1,1,0,1,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
1555,1,1.791759469228055,0,3.0,1,1,-87.72111,0,41.921690000000005,1,0,0,0,1.252762968495368,0,0,0.0,0.0,250,1,0,1,0,1.5933085305042167,4.882801922586371,0,0,1,1,1,0,1,0,0,7.025538314638521,0,2,1,0,0,0,0,0,0,0,2,0
1556,0,0.6931471805599453,0,1.0,0,1,-87.67951,0,41.95332,0,0,0,0,-0.527632742082372,0,0,0.0,0.0,0,1,0,1,0,1.599387576580599,3.091042453358316,0,0,1,1,0,0,0,0,1,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,2,0
1557,1,1.3862943611198906,0,1.0,0,1,-87.61295,0,41.8126,1,1,0,0,1.199964782928397,0,0,0.0,0.6931471805599453,222,1,0,1,0,1.5871923034867805,5.0238805208462765,0,0,1,1,1,0,0,0,0,3.367295829986474,0,1,1,0,0,0,0,0,0,0,2,0
1558,0,0.0,0,1.0,0,1,-87.63243,0,41.78888,0,0,0,0,-4.605170185988091,0,0,1.3862943611198906,0.0,0,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,0,1,1.9459101490553132,0,0,0,0,0,0,0,1,0,0,2,0
1559,1,0.6931471805599453,1,2.0,0,1,-87.65499,0,41.86343,0,0,1,0,-2.8134107167600364,0,1,0.0,0.0,0,1,0,1,0,1.6094379124341003,1.0986122886681098,0,0,1,0,0,0,0,1,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,1,0
1560,0,0.6931471805599453,0,1.0,1,1,-87.69684000000001,0,41.91128,1,0,0,0,0.37843643572024505,0,1,0.0,0.0,72,1,0,1,0,1.5810384379124025,3.8918202981106265,0,0,1,1,1,0,0,0,1,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
1561,0,0.0,0,1.0,0,1,-87.67636,0,41.71909,1,1,0,0,0.2700271372130602,0,0,0.6931471805599453,0.0,1,1,0,0,0,1.6094379124341003,3.784189633918261,0,0,1,1,1,0,0,0,1,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,1,0
1562,0,1.3862943611198906,0,2.0,1,1,-87.66145999999999,0,41.858740000000004,1,0,0,0,-0.4462871026284195,0,0,0.6931471805599453,0.0,0,1,0,1,0,1.5953389880545987,3.367295829986474,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
1563,1,1.6094379124341003,0,2.0,1,1,-87.68531,0,41.94552,1,0,0,0,0.6151856390902335,0,0,1.0986122886681098,0.0,190,1,0,0,0,1.6054298910365616,4.174387269895637,0,0,1,1,1,0,0,0,0,7.023758954738443,0,1,1,0,0,0,0,0,0,0,1,0
